id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-9395,2024-05-29,000001,Vente,31500,11,,RUE PRINCIPALE,0075,02360,02251,Cuiry-lès-Iviers,02,,,02251000ZE0043,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,181,4.10992,49.761127
2024-9396,2024-06-17,000001,Vente,314700,,,LA FONTAINE A VILERS,B047,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0068,,,,,,,,,,,,,0,,,,,J,jardins,,,800,3.481611,49.984742
2024-9396,2024-06-17,000001,Vente,314700,9002,,RTE DE WASSIGNY,0905,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0069,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3790,3.481887,49.98458
2024-9396,2024-06-17,000001,Vente,314700,9002,,RTE DE WASSIGNY,0905,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0069,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3790,3.481887,49.98458
2024-9396,2024-06-17,000001,Vente,314700,9002,,RTE DE WASSIGNY,0905,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0069,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,3790,3.481887,49.98458
2024-9396,2024-06-17,000001,Vente,314700,9002,,RTE DE WASSIGNY,0905,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0069,,,,,,,,,,,,,0,1,Maison,208,6,S,sols,,,3790,3.481887,49.98458
2024-9396,2024-06-17,000001,Vente,314700,,,RTE DE WASSIGNY,0905,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0070,,,,,,,,,,,,,0,,,,,S,sols,,,24,3.482052,49.984246
2024-9396,2024-06-17,000001,Vente,314700,,,RTE DE WASSIGNY,0905,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0070,,,,,,,,,,,,,0,,,,,PA,pâtures,,,600,3.482052,49.984246
2024-9396,2024-06-17,000001,Vente,314700,,,LA FONTAINE A VILERS,B047,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0071,,,,,,,,,,,,,0,,,,,PA,pâtures,,,6054,3.48109,49.984257
2024-9396,2024-06-17,000001,Vente,314700,,,LA FONTAINE A VILERS,B047,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0072,,,,,,,,,,,,,0,,,,,T,terres,,,3437,3.481685,49.983863
2024-9396,2024-06-17,000001,Vente,314700,,,LA FONTAINE A VILERS,B047,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0138,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3533,3.480262,49.983925
2024-9396,2024-06-17,000001,Vente,314700,,,LA FONTAINE A VILERS,B047,02110,02095,Bohain-en-Vermandois,02,,,020950000Y0167,,,,,,,,,,,,,0,,,,,PA,pâtures,,,5250,3.482369,49.984337
2024-9397,2024-05-31,000001,Vente,63810,5,,RUE DE LA VILLE AUX BOIS,0077,02340,02160,Chaourse,02,,,021600000C1253,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,285,3.997152,49.699683
2024-9397,2024-05-31,000001,Vente,63810,5,,RUE DE LA VILLE AUX BOIS,0077,02340,02160,Chaourse,02,,,021600000C1253,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,285,3.997152,49.699683
2024-9398,2024-06-17,000001,Vente,80000,10,,RUE VINCHON,2860,02000,02408,Laon,02,,,02408000AB0118,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,114,3.624678,49.562795
2024-9399,2024-05-24,000001,Vente,155000,,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0115,,,,,,,,,,,,,0,,,,,S,sols,,,62,3.649715,49.244176
2024-9399,2024-05-24,000001,Vente,155000,,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0118,,,,,,,,,,,,,0,,,,,J,jardins,,,604,3.650104,49.244279
2024-9399,2024-05-24,000001,Vente,155000,,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0119,,,,,,,,,,,,,0,,,,,P,prés,,,798,3.650133,49.24421
2024-9399,2024-05-24,000001,Vente,155000,7,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0121,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,218,3.649825,49.244119
2024-9399,2024-05-24,000001,Vente,155000,7,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0121,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,218,3.649825,49.244119
2024-9399,2024-05-24,000001,Vente,155000,7,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0121,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,218,3.649825,49.244119
2024-9399,2024-05-24,000001,Vente,155000,7,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0121,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,218,3.649825,49.244119
2024-9399,2024-05-24,000001,Vente,155000,,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0122,,,,,,,,,,,,,0,,,,,P,prés,,,52,3.649476,49.244189
2024-9399,2024-05-24,000001,Vente,155000,,,LONGEVILLE,B060,02130,02271,Dravegny,02,,,022710000B0123,,,,,,,,,,,,,0,,,,,L,landes,,,56,3.649528,49.244137
2024-9400,2024-05-14,000001,Vente,59.66,,,LES TERRES DU PRINCE,B110,02500,02020,Any-Martin-Rieux,02,,,02020000ZH0061,,,,,,,,,,,,,0,,,,,T,terres,,,157,4.233246,49.904476
2024-9401,2024-06-03,000001,Vente,196500,3,,RUE DES HAUTS COMBLES,0031,02860,02621,Presles-et-Thierny,02,,,026210000C0708,,,,,,,,,,,,,0,1,Maison,144,7,J,jardins,,,904,3.626201,49.510484
2024-9401,2024-06-03,000001,Vente,196500,3,,RUE DES HAUTS COMBLES,0031,02860,02621,Presles-et-Thierny,02,,,026210000C0708,,,,,,,,,,,,,0,1,Maison,144,7,S,sols,,,279,3.626201,49.510484
2024-9401,2024-06-03,000001,Vente,196500,,,DERRIERE L ECHELLE,B046,02860,02621,Presles-et-Thierny,02,,,026210000C0710,,,,,,,,,,,,,0,,,,,S,sols,,,620,3.625926,49.510503
2024-9402,2024-06-19,000001,Vente,82000,22,,RUE ANDRE BILLY,0012,02350,02430,Liesse-Notre-Dame,02,,,02430000AB0212,,,,,,,,,,,,,0,1,Maison,81,4,S,sols,,,396,3.811829,49.609711
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,2,Appartement,54,3,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,2,Appartement,46,3,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,329,3.274847,49.843925
2024-9403,2024-05-31,000001,Vente,250000,51,,RUE DE LA CHAUSSEE ROMAINE,1200,02100,02691,Saint-Quentin,02,,,02691000BE0478,,,,,,,,,,,,,0,2,Appartement,31,2,S,sols,,,329,3.274847,49.843925
2024-9404,2024-06-04,000001,Vente,250000,,,AU SUD DU GARD,B009,02500,02020,Any-Martin-Rieux,02,,,02020000ZS0060,,,,,,,,,,,,,0,,,,,T,terres,,,6122,4.202713,49.878951
2024-9404,2024-06-04,000001,Vente,250000,,,AU SUD DU GARD,B009,02500,02020,Any-Martin-Rieux,02,,,02020000ZS0060,,,,,,,,,,,,,0,,,,,S,sols,,,3655,4.202713,49.878951
2024-9404,2024-06-04,000001,Vente,250000,,,AU SUD DU GARD,B009,02500,02020,Any-Martin-Rieux,02,,,02020000ZS0060,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3260,4.202713,49.878951
2024-9405,2024-06-10,000001,Vente,130000,33,,RUE ST MARCOUL,0165,02880,02131,Bucy-le-Long,02,,,02131000AD0053,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,150,0,S,sols,,,450,3.399288,49.388101
2024-9406,2024-05-22,000001,Vente,30000,,,LA RUE DU MOULIN,B044,02420,02708,Sequehart,02,,,027080000B0707,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1500,3.334086,49.930966
2024-9406,2024-05-22,000001,Vente,30000,,,LA RUE DU MOULIN,B044,02420,02708,Sequehart,02,,,027080000B0708,,,,,,,,,,,,,0,,,,,J,jardins,,,323,3.333806,49.931019
2024-9407,2024-06-12,000001,Vente,180000,59,,AV DU GENERAL DE GAULLE,0890,02200,02722,Soissons,02,,,02722000CO0180,,,,,,,,,,,,,0,2,Appartement,49,2,S,sols,,,321,3.336266,49.371126
2024-9407,2024-06-12,000001,Vente,180000,59,,AV DU GENERAL DE GAULLE,0890,02200,02722,Soissons,02,,,02722000CO0180,,,,,,,,,,,,,0,2,Appartement,58,3,S,sols,,,321,3.336266,49.371126
2024-9407,2024-06-12,000001,Vente,180000,59,,AV DU GENERAL DE GAULLE,0890,02200,02722,Soissons,02,,,02722000CO0180,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,321,3.336266,49.371126
2024-9407,2024-06-12,000001,Vente,180000,59,,AV DU GENERAL DE GAULLE,0890,02200,02722,Soissons,02,,,02722000CO0180,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,321,3.336266,49.371126
2024-9408,2024-05-23,000001,Vente,203500,4,,RUE DE ST QUENTIN,0137,02190,02360,Villeneuve-sur-Aisne,02,,,02360000ZI0293,,,,,,,,,,,,,0,1,Maison,106,4,S,sols,,,1070,3.968827,49.438793
2024-9409,2024-06-10,000001,Vente,130000,3,,RUE DE LA GRAND FOSSE,0120,02840,02028,Athies-sous-Laon,02,,,02028000AB0191,,,,,,,,,,,,,0,1,Maison,70,2,S,sols,,,771,3.684896,49.575934
2024-9409,2024-06-10,000001,Vente,130000,3,,RUE DE LA GRAND FOSSE,0120,02840,02028,Athies-sous-Laon,02,,,02028000AB0191,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,771,3.684896,49.575934
2024-9410,2024-06-12,000001,Vente,70000,12,,AV DES ROCHES,0613,02600,02810,Villers-Cotterêts,02,,,02810000AH0617,,,53,,,,,,,,,,1,2,Appartement,70,3,,,,,,3.101148,49.252893
2024-9411,2024-05-21,000001,Vente,77000,22,A,RUE DE LA PRAIRIE,0039,02320,02111,Brancourt-en-Laonnois,02,,,021110000C1414,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,117,0,S,sols,,,565,3.416712,49.512253
2024-9411,2024-05-21,000001,Vente,77000,,,LE GROS SUYS,B042,02320,02111,Brancourt-en-Laonnois,02,,,021110000C1416,,,,,,,,,,,,,0,,,,,S,sols,,,2,3.416928,49.512311
2024-9411,2024-05-21,000001,Vente,77000,,,LE GROS SUYS,B042,02320,02111,Brancourt-en-Laonnois,02,,,021110000C1417,,,,,,,,,,,,,0,,,,,S,sols,,,77,3.41667,49.512311
2024-9411,2024-05-21,000001,Vente,77000,,,LE GROS SUYS,B042,02320,02111,Brancourt-en-Laonnois,02,,,021110000C1434,,,,,,,,,,,,,0,,,,,S,sols,,,409,3.416758,49.512364
2024-9412,2024-06-13,000001,Vente,94000,,,LES BUISSONS,B005,02670,02318,Folembray,02,,,023180000C0154,,,,,,,,,,,,,0,,,,,J,jardins,,,421,3.283095,49.536888
2024-9412,2024-06-13,000001,Vente,94000,,,LES BUISSONS,B005,02670,02318,Folembray,02,,,023180000C0155,,,,,,,,,,,,,0,,,,,J,jardins,,,1615,3.282999,49.536988
2024-9412,2024-06-13,000001,Vente,94000,8,,RUE DES PRES HOUES,0070,02670,02318,Folembray,02,,,023180000C0566,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,592,3.28224,49.536247
2024-9412,2024-06-13,000001,Vente,94000,8,,RUE DES PRES HOUES,0070,02670,02318,Folembray,02,,,023180000C0566,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,592,3.28224,49.536247
2024-9412,2024-06-13,000001,Vente,94000,8,,RUE DES PRES HOUES,0070,02670,02318,Folembray,02,,,023180000C0566,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,592,3.28224,49.536247
2024-9412,2024-06-13,000001,Vente,94000,8,,RUE DES PRES HOUES,0070,02670,02318,Folembray,02,,,023180000C0566,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,592,3.28224,49.536247
2024-9412,2024-06-13,000001,Vente,94000,8,,RUE DES PRES HOUES,0070,02670,02318,Folembray,02,,,023180000C0566,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,592,3.28224,49.536247
2024-9412,2024-06-13,000001,Vente,94000,,,LES BUISSONS,B005,02670,02318,Folembray,02,,,023180000C0568,,,,,,,,,,,,,0,,,,,S,sols,,,2,3.282614,49.536591
2024-9412,2024-06-13,000001,Vente,94000,,,LES BUISSONS,B005,02670,02318,Folembray,02,,,023180000C0569,,,,,,,,,,,,,0,,,,,S,sols,,,25,3.282439,49.53627
2024-9413,2024-06-14,000001,Vente,133000,,,LE BAS DU VILLAGE,B004,02420,02392,Joncourt,02,,,02392000AB0075,,,,,,,,,,,,,0,,,,,PA,pâtures,,,475,3.29701,49.953864
2024-9413,2024-06-14,000001,Vente,133000,,,LE BAS DU VILLAGE,B004,02420,02392,Joncourt,02,,,02392000AB0075,,,,,,,,,,,,,0,,,,,S,sols,,,8,3.29701,49.953864
2024-9413,2024-06-14,000001,Vente,133000,,,RUE DES BUTTES,0011,02420,02392,Joncourt,02,,,02392000AB0242,,,,,,,,,,,,,0,,,,,S,sols,,,36,3.296655,49.953668
2024-9413,2024-06-14,000001,Vente,133000,,,RUE DES BUTTES,0011,02420,02392,Joncourt,02,,,02392000AB0242,,,,,,,,,,,,,0,,,,,PA,pâtures,,,2346,3.296655,49.953668
2024-9413,2024-06-14,000001,Vente,133000,16,,RUE DES BUTTES,0011,02420,02392,Joncourt,02,,,02392000AB0243,,,,,,,,,,,,,0,1,Maison,118,7,S,sols,,,1495,3.297085,49.953637
2024-9413,2024-06-14,000001,Vente,133000,16,,RUE DES BUTTES,0011,02420,02392,Joncourt,02,,,02392000AB0243,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1495,3.297085,49.953637
2024-9413,2024-06-14,000001,Vente,133000,,,RUE DES BUTTES,0011,02420,02392,Joncourt,02,,,02392000AB0244,,,,,,,,,,,,,0,,,,,S,sols,,,123,3.2972,49.95347
2024-9414,2024-06-14,000001,Vente,148000,43,,AV DE VERDUN,0188,02500,02495,Mondrepuis,02,,,024950000B0067,,,,,,,,,,,,,0,1,Maison,127,3,S,sols,,,540,4.05015,49.971547
2024-9414,2024-06-14,000001,Vente,148000,43,,AV DE VERDUN,0188,02500,02495,Mondrepuis,02,,,024950000B0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,540,4.05015,49.971547
2024-9415,2024-06-03,000001,Vente,334400,27,,RUE DE LA FOLIE L'ABBE,0030,02400,02114,Brasles,02,,,02114000AB0137,,,,,,,,,,,,,0,1,Maison,105,5,S,sols,,,786,3.410827,49.048603
2024-9415,2024-06-03,000001,Vente,334400,,,LA FOLIE L'ABBE,B073,02400,02114,Brasles,02,,,02114000AB0216,,,,,,,,,,,,,0,,,,,J,jardins,,,627,3.411074,49.048408
2024-9416,2024-05-27,000001,Vente,6800,5,B,RUE ALEXANDRE RIBOT,0130,02100,02691,Saint-Quentin,02,,,02691000BN0518,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,16,3.302184,49.857495
2024-9416,2024-05-27,000001,Vente,6800,,,DERRIERE REMICOURT,B035,02100,02691,Saint-Quentin,02,,,02691000BN0670,,,,,,,,,,,,,0,,,,,S,sols,,,1077,3.302391,49.857684
2024-9417,2024-06-07,000001,Vente,31800,6,,AV JEAN MOULIN,2755,02700,02738,Tergnier,02,,,02738000AB0199,,,,,,,,,,,,,0,1,Maison,122,6,S,sols,,,278,3.294359,49.656087
2024-9417,2024-06-07,000001,Vente,31800,6,,AV JEAN MOULIN,2755,02700,02738,Tergnier,02,,,02738000AB0199,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,278,3.294359,49.656087
2024-9418,2024-06-12,000001,Vente,61500,1,B,RLE HERMANCE BELSEUR,0065,02870,02238,Crépy,02,,,022380000C1251,,,,,,,,,,,,,0,1,Maison,43,2,S,sols,,,166,3.514073,49.603782
2024-9419,2024-06-13,000001,Vente,45000,4,,RUE HENRI GUILLAUME,0698,02300,02173,Chauny,02,,,02173000AK0118,,,,,,,,,,,,,0,1,Maison,45,3,S,sols,,,392,3.214952,49.61224
2024-9420,2024-05-29,000001,Vente,245000,85,,CHE DE LA TOMBELLE,5360,02100,02691,Saint-Quentin,02,,,02691000CV0429,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,571,3.260298,49.840272
2024-9421,2024-05-24,000001,Vente,27150,13,,RUE MARYSE BASTIE,3835,02100,02691,Saint-Quentin,02,,,02691000CT0080,,,,,,,,,,,,,0,1,Maison,107,5,S,sols,,,527,3.258916,49.833806
2024-9421,2024-05-24,000001,Vente,27150,284,,RUE DE PARIS,4290,02100,02691,Saint-Quentin,02,,,02691000CT0299,,,,,,,,,,,,,0,,,,,S,sols,,,393,3.258725,49.833745
2024-9422,2024-06-19,000001,Vente,11000,7,,RUE DU TREBUCHET,0980,02250,02468,Marle,02,,,02468000AB0393,,,,,,,,,,,,,0,1,Maison,54,2,S,sols,,,61,3.772303,49.739876
2024-9423,2024-06-14,000001,Vente,45000,7,,RUE DU ROULIER,0060,02140,02136,Burelles,02,,,02136000ZE0031,,,,,,,,,,,,,0,1,Maison,40,2,S,sols,,,1040,3.895944,49.786133
2024-9423,2024-06-14,000001,Vente,45000,7,,RUE DU ROULIER,0060,02140,02136,Burelles,02,,,02136000ZE0031,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1040,3.895944,49.786133
2024-9423,2024-06-14,000001,Vente,45000,7,,RUE DU ROULIER,0060,02140,02136,Burelles,02,,,02136000ZE0031,,,,,,,,,,,,,0,1,Maison,16,1,S,sols,,,1040,3.895944,49.786133
2024-9423,2024-06-14,000001,Vente,45000,,,LE PETIT MOULIN,B063,02140,02136,Burelles,02,,,02136000ZE0032,,,,,,,,,,,,,0,,,,,J,jardins,,,622,3.895843,49.786052
2024-9424,2024-06-14,000001,Vente,20000,,,LES SABLES,B083,02650,02328,Fossoy,02,,,02328000AD0005,,,,,,,,,,,,,0,,,,,J,jardins,,,539,3.476987,49.045273
2024-9425,2024-06-19,000001,Vente,120350,34,,LOT LA BERGERIE,A004,02150,02720,Sissonne,02,,,02720000ZS0179,,,,,,,,,,,,,0,1,Maison,107,5,S,sols,,,357,3.896837,49.566199
2024-9425,2024-06-19,000001,Vente,120350,34,,LOT LA BERGERIE,A004,02150,02720,Sissonne,02,,,02720000ZS0179,,,,,,,,,,,,,0,1,Maison,107,5,J,jardins,,,500,3.896837,49.566199
2024-9426,2024-06-19,000001,Vente,11000,5,,RUE DU TREBUCHET,0980,02250,02468,Marle,02,,,02468000AB0395,,,,,,,,,,,,,0,1,Maison,54,2,S,sols,,,59,3.772219,49.739847
2024-9427,2024-06-11,000001,Vente,16953.13,,,LES VENTES MOREL,B110,02850,02051,Barzy-sur-Marne,02,,,020510000A0661,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,27125,3.573015,49.105524
2024-9428,2024-06-10,000001,Vente,160900,6,,CITE ALISIA,A001,02240,02483,Mézières-sur-Oise,02,,,024830000A0726,,,,,,,,,,,,,0,1,Maison,101,4,S,sols,,,755,3.400401,49.785195
2024-9429,2024-05-31,000001,Vente,25000,35,,RUE DE SENERCY,0060,02240,02717,Séry-lès-Mézières,02,,,02717000AB0088,,,,,,,,,,,,,0,1,Maison,72,4,S,sols,,,479,3.414113,49.770621
2024-9430,2024-05-29,000001,Vente,110000,17,,RUE DU GENERAL LECLERC,0080,02390,02575,Origny-Sainte-Benoite,02,,,02575000AC0181,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,298,3.49092,49.839462
2024-9430,2024-05-29,000001,Vente,110000,17,,RUE DU GENERAL LECLERC,0080,02390,02575,Origny-Sainte-Benoite,02,,,02575000AC0181,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,298,3.49092,49.839462
2024-9430,2024-05-29,000001,Vente,110000,17,,RUE DU GENERAL LECLERC,0080,02390,02575,Origny-Sainte-Benoite,02,,,02575000AC0181,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,298,3.49092,49.839462
2024-9430,2024-05-29,000001,Vente,110000,,,LE BOURG,B015,02390,02575,Origny-Sainte-Benoite,02,,,02575000AC0182,,,,,,,,,,,,,0,,,,,J,jardins,,,497,3.491277,49.83958
2024-9431,2024-06-19,000001,Vente,220000,,,LE MOULIN BELHOMME,B066,02350,02189,Chivres-en-Laonnois,02,,,02189000AH0042,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4662,3.840292,49.611317
2024-9431,2024-06-19,000001,Vente,220000,,,LE MOULIN BELHOMME,B066,02350,02189,Chivres-en-Laonnois,02,,,02189000AH0043,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,18740,3.839423,49.611725
2024-9431,2024-06-19,000001,Vente,220000,,,LE MOULIN BELHOMME,B066,02350,02189,Chivres-en-Laonnois,02,,,02189000AH0044,,,,,,,,,,,,,0,,,,,E,eaux,,,455,3.838666,49.611552
2024-9431,2024-06-19,000001,Vente,220000,,,LE MOULIN BELHOMME,B066,02350,02189,Chivres-en-Laonnois,02,,,02189000AH0045,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,4604,3.839769,49.612389
2024-9431,2024-06-19,000001,Vente,220000,,,LE MOULIN BELHOMME,B066,02350,02189,Chivres-en-Laonnois,02,,,02189000AH0046,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,6537,3.84,49.612423
2024-9431,2024-06-19,000001,Vente,220000,,,LE MOULIN BELHOMME,B066,02350,02189,Chivres-en-Laonnois,02,,,02189000AH0047,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,1845,3.841717,49.612081
2024-9431,2024-06-19,000001,Vente,220000,,,L ABATTOIR,B001,02350,02189,Chivres-en-Laonnois,02,,,02189000AI0008,,,,,,,,,,,,,0,,,,,L,landes,,,6246,3.825688,49.624783
2024-9431,2024-06-19,000001,Vente,220000,,,L ABATTOIR,B001,02350,02189,Chivres-en-Laonnois,02,,,02189000AI0009,,,,,,,,,,,,,0,,,,,E,eaux,,,762,3.825575,49.624808
2024-9431,2024-06-19,000001,Vente,220000,,,L ABATTOIR,B001,02350,02189,Chivres-en-Laonnois,02,,,02189000AI0010,,,,,,,,,,,,,0,,,,,L,landes,,,4845,3.82714,49.623697
2024-9431,2024-06-19,000001,Vente,220000,,,L ABATTOIR,B001,02350,02189,Chivres-en-Laonnois,02,,,02189000AI0011,,,,,,,,,,,,,0,,,,,L,landes,,,9865,3.828022,49.622963
2024-9431,2024-06-19,000001,Vente,220000,,,L ABATTOIR,B001,02350,02189,Chivres-en-Laonnois,02,,,02189000AI0012,,,,,,,,,,,,,0,,,,,L,landes,,,10118,3.829372,49.622197
2024-9431,2024-06-19,000001,Vente,220000,,,L ABATTOIR,B001,02350,02189,Chivres-en-Laonnois,02,,,02189000AI0014,,,,,,,,,,,,,0,,,,,L,landes,,,3825,3.828971,49.62161
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0002,,,,,,,,,,,,,0,,,,,L,landes,,,4106,3.82421,49.624812
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0003,,,,,,,,,,,,,0,,,,,L,landes,,,1294,3.824425,49.624586
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0007,,,,,,,,,,,,,0,,,,,L,landes,,,5549,3.822471,49.6234
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0008,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,1173,3.822462,49.623398
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0010,,,,,,,,,,,,,0,,,,,L,landes,,,7963,3.820579,49.62194
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0011,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,7733,3.820317,49.621494
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0014,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,5182,3.824556,49.623617
2024-9431,2024-06-19,000001,Vente,220000,,,DESSOUS LA MARLIERE,B022,02350,02430,Liesse-Notre-Dame,02,,,02430000AL0015,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,10452,3.82508,49.623211
